Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	7.6378	0.5687	3.9843	1	6	0	0
Positive	7.6332	1.4922	3.4031	3	10	0	0
Positive	7.6351	0.7623	4.0731	0	8	0	3
Positive	7.5524	6.309	7.54	2	4	1	0
Positive	7.6171	2.861	3.707	4	9	0	0
Positive	7.6202	0.8712	5.8197	1	1	0	0
Positive	7.5941	1.2689	8.6238	1	11	1	0
Positive	7.5466	6.2474	8.348	31	11	2	24
Positive	7.5885	1.7724	8.697	2	7	0	0
Positive	7.5986	5.5357	2.6835	11	0	0	0
Positive	7.6309	0.1944	5.319	2	3	0	0
Positive	7.5616	6.9141	5.6151	19	20	18	11
Positive	7.6437	1.3607	2.2335	7	5	0	2
Positive	7.5558	6.1804	7.2728	5	8	0	0
Positive	7.638	2.0943	2.0381	8	27	0	0
Positive	7.5954	1.1631	8.5897	1	10	0	0
Positive	7.64	1.1713	2.9408	15	14	0	0
Positive	7.5697	5.3478	6.5657	1	6	9	0
Positive	7.538	6.2042	9.4933	0	6	0	0
Positive	7.6347	0.4247	4.5604	1	6	0	1
Positive	7.626	4.0411	1.099	16	14	0	2
Positive	7.5717	3.6943	8.3994	0	3	0	0
Positive	7.5942	1.3869	8.463	1	9	0	1
Positive	7.5915	1.5528	8.5857	2	10	0	0
Positive	7.5578	6.7609	6.2833	2	14	11	0
Positive	7.6292	2.1173	3.1203	8	14	0	0
Positive	7.603	4.4307	3.5095	2	5	0	0
Positive	7.6448	0.7592	2.8626	4	7	0	1
Positive	7.5615	2.8052	10.8031	0	11	0	0
Positive	7.6092	0.9715	7.0849	5	3	0	0
Positive	7.6036	4.2467	3.6692	6	19	5	2
Positive	7.6106	5.643	1.032	6	10	0	1
Positive	7.5817	6.6528	3.4132	18	8	1	14
Positive	7.6253	1.5952	4.2729	4	17	0	0
Positive	7.5722	2.5417	9.7823	1	19	0	1
Positive	7.6068	3.4378	4.2908	4	4	1	0
Positive	7.5678	2.3295	10.6039	0	1	0	0
Positive	7.6042	4.4621	3.3284	13	8	0	0
Positive	7.6202	0.5348	6.2467	2	5	0	0
Positive	7.5803	2.9776	8.2137	0	15	1	1
Positive	7.6357	1.6554	2.8757	5	11	0	0
Positive	7.56	5.5299	7.5578	5	3	0	0
Positive	7.6352	1.9503	2.5679	1	3	0	0
Positive	7.6066	3.9005	3.7331	3	8	0	0
Positive	7.558	3.4628	10.4106	3	11	0	0
Positive	7.5707	3.501	8.7669	0	12	6	6
Positive	7.6349	3.0746	1.1911	10	31	0	0
Positive	7.551	6.7383	7.179	6	4	4	4
Positive	7.5841	3.4236	7.1677	8	6	16	0
Positive	7.5934	2.6233	6.9972	1	5	0	0
Positive	7.6171	0.4535	6.7403	0	9	0	2
Positive	7.5876	6.6621	2.6512	26	11	0	25
Positive	7.558	5.7216	7.5709	3	14	0	0
Positive	7.5947	2.042	7.5736	0	1	0	0
Positive	7.6311	0.9312	4.3706	0	5	0	0
Positive	7.5869	4.0447	6.0312	4	4	1	1
Positive	7.5805	1.7176	9.774	0	6	0	0
Positive	7.5924	6.0131	2.8587	9	6	0	2
Positive	7.5746	3.2445	8.5977	3	14	1	0
Positive	7.5634	2.5544	10.8739	0	7	0	0
Positive	7.5517	6.8531	6.9461	0	4	4	0
Positive	7.5945	4.8535	4.0587	2	2	0	0
Positive	7.6379	2.3718	1.6961	4	23	0	1
Positive	7.6032	0.9299	7.8899	0	6	0	0
Positive	7.6269	0.4495	5.5138	1	12	0	0
Positive	7.6266	2.9708	2.3712	15	8	7	0
Positive	7.644	0.63	3.1222	4	15	0	1
Positive	7.5952	1.0123	8.8086	1	5	0	3
Positive	7.6168	5.1204	0.8993	0	14	0	7
Positive	7.566	4.0475	8.6675	2	14	0	0
Positive	7.5432	6.6636	8.2583	15	10	0	14
Positive	7.5825	2.7044	8.2826	0	5	0	0
Positive	7.5937	3.6261	5.7054	1	3	3	0
Positive	7.5986	2.8786	6.0274	13	3	2	0
Positive	7.6005	1.3307	7.7344	3	9	0	0
Positive	7.612	2.2123	5.1721	1	0	0	0
Positive	7.6374	0.3047	4.361	11	4	0	12
Positive	7.5956	2.9211	6.3487	2	13	0	0
Positive	7.6251	0.859	5.2195	6	11	0	0
Positive	7.6096	1.6417	6.1927	0	7	0	3
Positive	7.591	2.9169	6.9381	2	6	0	0
Positive	7.6182	2.4974	4.0266	0	22	2	3
Positive	7.6026	2.7203	5.7189	3	9	0	0
Positive	7.5356	6.058	9.9807	8	6	0	20
Positive	7.6129	1.3871	6.0941	0	12	0	0
Positive	7.6362	2.111	2.2477	2	2	0	0
Positive	7.5825	2.0038	9.1583	3	24	0	1
Positive	7.5962	1.2356	8.4009	1	6	0	0
Positive	7.5999	1.2887	7.8571	1	19	0	0
Positive	7.5262	6.8206	10.199	1	6	0	1
Positive	7.6158	3.489	3.0821	0	8	0	5
Positive	7.6362	2.1341	2.2108	4	0	0	0
Positive	7.59	5.6916	3.5678	6	11	2	0
Positive	7.5654	2.3899	10.8353	0	1	0	0
Positive	7.5858	4.4885	5.6077	14	20	10	9
Positive	7.5419	6.5559	8.557	9	11	0	16
Positive	7.6099	1.5614	6.2518	0	4	0	0
Positive	7.6181	1.5336	5.2509	3	12	0	10
Positive	7.6023	2.9429	5.4789	0	9	0	0
Positive	7.5577	6.8642	6.1752	2	5	0	7
Positive	7.6383	0.5088	3.9925	4	12	0	0
Positive	7.584	1.8849	9.1225	1	15	0	0
Positive	7.5486	4.6691	10.0803	0	0	9	0
Positive	7.6338	3.1984	1.1748	9	10	0	0
Positive	7.5962	1.486	8.0854	3	13	0	0
Positive	7.637	1.1868	3.3039	6	27	0	0
Positive	7.6271	0.7258	5.1398	3	19	0	1
Positive	7.6232	3.5534	2.0646	2	6	5	5
Positive	7.6118	2.2607	5.1327	2	6	0	0
Positive	7.6229	3.6575	1.9773	11	15	6	31
Positive	7.5882	1.7121	8.8005	2	10	0	0
Positive	7.6314	1.2108	3.9784	5	18	0	0
Positive	7.6141	2.1061	5.0418	6	15	0	0
Positive	7.5879	1.8183	8.7144	3	13	0	0
Positive	7.6434	2.2195	1.2016	6	19	0	5
Positive	7.5884	6.3751	2.9119	28	17	0	18
Positive	7.5979	1.9166	7.3225	4	20	0	0
Positive	7.591	4.2998	5.1938	0	3	0	0
Positive	7.6383	2.9579	0.9095	8	7	1	0
Positive	7.5915	5.8014	3.2407	1	1	0	8
Positive	7.6085	4.835	2.3101	3	21	1	3
Positive	7.5524	6.8822	6.8241	3	6	10	0
Positive	7.5587	3.8723	9.812	5	10	5	36
Positive	7.6034	5.5383	2.0723	8	3	0	9
Positive	7.6057	4.0329	3.6731	5	11	0	0
Positive	7.5696	6.8038	4.7474	7	1	3	2
Positive	7.6212	0.3931	6.3045	0	4	0	1
Positive	7.6215	1.2284	5.2128	4	7	0	0
Positive	7.5891	5.8433	3.4891	2	9	0	1
Positive	7.5718	4.5654	7.2885	9	5	8	0
Positive	7.5424	5.3903	9.9635	1	3	0	0
Positive	7.5955	3.2772	5.9094	10	0	0	0
Positive	7.6412	1.3945	2.5082	2	13	0	0
Positive	7.5561	3.5771	10.506	2	10	0	3
Positive	7.5891	1.9833	8.3475	8	6	10	0
Positive	7.6186	2.85	3.5314	2	3	0	2
Positive	7.5694	2.7145	9.9185	3	18	0	1
Positive	7.5566	6.905	6.2595	12	12	10	11
Positive	7.5705	5.4237	6.3632	1	10	0	2
Positive	7.6443	1.1909	2.3808	2	4	0	0
Positive	7.6019	5.9285	1.7673	12	4	0	11
Positive	7.6442	1.8501	1.5594	0	4	0	0
Positive	7.6206	0.6182	6.0947	1	6	0	0
Positive	7.608	5.3377	1.7382	11	13	0	7
Positive	7.6131	1.2934	6.1875	0	3	0	0
Positive	7.6097	4.3597	2.76	0	2	0	0
Positive	7.5572	5.9633	7.3651	5	8	2	6
Positive	7.5579	3.1163	10.8653	1	10	0	0
Positive	7.6411	0.6389	3.4736	4	17	0	0
Positive	7.6167	3.2502	3.2654	3	15	3	3
Positive	7.5778	5.5122	5.3385	85	13	8	1
Positive	7.5526	7.1641	6.4364	4	10	0	0
Positive	7.5615	7.0027	5.5212	19	12	10	6
Positive	7.6031	2.6451	5.7551	6	6	0	0
Positive	7.5752	3.731	7.9023	2	12	0	0
Positive	7.6243	0.4467	5.8448	4	1	0	1
Positive	7.5892	6.3485	2.8459	22	15	0	26
Positive	7.5686	4.1598	8.2018	3	9	0	0
Positive	7.5878	2.0729	8.3984	5	23	0	1
Positive	7.5435	5.1042	10.1823	1	15	0	0
Positive	7.559	3.7453	9.9399	0	4	0	0
Positive	7.6034	4.3975	3.5115	10	5	0	0
Positive	7.5389	6.8171	8.6078	0	0	0	1
Positive	7.5764	5.0298	6.1242	10	9	12	23
Positive	7.6309	3.3887	1.3088	2	13	0	0
Positive	7.6049	1.2065	7.3358	5	10	0	0
Positive	7.5515	6.7946	7.0392	2	9	14	0
Positive	7.6205	1.4468	5.0629	12	10	0	0
Positive	7.5798	3.9282	7.0708	0	3	0	0
Positive	7.5895	1.3797	9.0551	0	4	0	0
Positive	7.5806	4.8185	5.8537	0	6	0	0
Positive	7.6381	1.7088	2.5043	4	10	0	4
Positive	7.6036	1.2464	7.444	3	6	0	0
Positive	7.6347	2.5523	1.882	17	11	0	1
Positive	7.5679	4.5229	7.8292	2	2	0	0
Positive	7.6039	6.0514	1.3617	7	5	0	5
Positive	7.5884	6.7281	2.4677	4	11	0	5
Positive	7.6024	6.1795	1.3829	4	6	0	2
Positive	7.5585	3.492	10.3172	5	26	0	0
Positive	7.579	2.2029	9.3509	4	5	0	2
Positive	7.6106	3.1052	4.2291	2	11	4	0
Positive	7.6259	0.609	5.4372	0	10	0	0
Positive	7.5678	2.3657	10.5607	0	7	0	0
Positive	7.5998	5.6349	2.403	5	5	0	18
Positive	7.6029	4.4898	3.4482	11	6	1	2
Positive	7.6346	0.441	4.5431	0	8	0	0
Positive	7.6125	0.817	6.8699	1	4	0	1
Positive	7.6358	1.4402	3.1325	5	6	0	0
Positive	7.5363	6.4212	9.4324	0	1	0	0
Positive	7.5898	6.0595	3.1372	31	15	0	18
Positive	7.603	3.6361	4.5128	1	6	2	0
Positive	7.5684	5.0841	7.0581	0	0	0	0
Positive	7.5922	1.6286	8.4024	2	22	0	0
Positive	7.6314	3.5408	1.0479	2	12	0	0
Positive	7.5606	4.8232	8.3718	4	6	0	10
Positive	7.6402	0.5171	3.7414	3	7	0	0
Positive	7.5958	3.6751	5.3752	0	1	0	0
Positive	7.5904	5.663	3.551	4	6	0	3
Positive	7.5672	6.8183	5.0341	1	4	0	0
Positive	7.5946	2.2845	7.2743	6	0	0	0
Positive	7.6422	1.0383	2.8308	17	20	2	5
Positive	7.5302	6.5416	10.046	10	12	0	22
Positive	7.6074	5.6888	1.3732	5	6	0	0
Positive	7.5976	1.7396	7.5867	4	25	0	0
Positive	7.6077	3.1725	4.5063	4	6	6	0
Positive	7.5801	2.5988	8.7084	6	8	1	2
Positive	7.6127	3.9213	2.9303	6	2	0	0
Positive	7.5383	6.6473	8.8909	4	2	0	6
Positive	7.5796	3.2786	7.9231	7	4	0	0
Positive	7.5606	2.9236	10.7672	1	15	0	0
Positive	7.5728	2.7876	9.4001	1	10	0	0
Positive	7.5747	4.7293	6.7117	6	10	6	0
Positive	7.5645	5.6624	6.8269	2	5	0	5
Positive	7.5691	2.3135	10.4657	0	10	0	0
Positive	7.6339	1.4823	3.3295	18	16	0	0
Positive	7.6169	0.9607	6.1282	2	12	0	0
Positive	7.5951	2.4641	6.9846	1	11	0	0
Positive	7.5887	1.4941	9.0152	3	13	0	0
Positive	7.5985	5.4062	2.8506	2	2	0	0
Positive	7.6274	1.064	4.6708	2	10	0	0
Positive	7.6171	3.2289	3.2427	9	19	4	3
Positive	7.6273	0.3368	5.5943	6	5	0	0
Positive	7.555	3.6786	10.5194	7	10	0	11
Positive	7.6029	1.7987	6.8377	3	6	0	0
Positive	7.6222	4.2676	1.2898	11	12	1	0
Positive	7.639	2.4608	1.4505	4	9	0	0
Positive	7.5783	2.8923	8.5694	0	3	0	5
Positive	7.5865	2.6397	7.8533	12	6	0	37
Positive	7.627	4.1493	0.8402	0	3	0	6
Positive	7.6423	0.7403	3.193	3	5	0	0
Positive	7.633	2.3355	2.3635	8	0	0	0
Positive	7.5865	1.5371	9.2384	0	9	0	0
Positive	7.6405	0.6654	3.516	1	9	1	0
Positive	7.6022	6.0001	1.645	6	3	0	5
Positive	7.6365	2.6702	1.5	1	9	0	1
Positive	7.5563	5.8846	7.5842	16	14	16	6
Positive	7.5965	2.9899	6.143	1	6	0	0
Positive	7.5757	6.0093	4.9706	8	10	8	0
Positive	7.5749	2.4036	9.6204	3	5	0	0
Positive	7.5983	3.6333	5.1136	3	6	0	0
Positive	7.5373	6.3039	9.4525	0	2	0	0
Positive	7.6039	1.7824	6.7368	4	8	0	0
Positive	7.6375	1.342	3.0418	5	19	0	1
Positive	7.617	0.4592	6.7512	1	5	0	0
Positive	7.6266	0.8747	5.0147	4	8	0	0
Positive	7.5778	2.1386	9.5764	2	12	0	0
Positive	7.6307	3.7464	0.8812	1	0	0	0
Positive	7.5606	6.5815	6.1595	0	3	0	0
Positive	7.5994	5.9466	2.065	9	14	0	1
Positive	7.6344	2.8709	1.5086	6	7	0	0
Positive	7.6029	4.5174	3.4179	5	16	3	3
Positive	7.5423	6.2399	8.9017	14	8	0	1
Positive	7.5434	6.6777	8.2084	8	8	0	7
Positive	7.6015	6.2757	1.379	3	6	0	8
Positive	7.6111	1.066	6.7217	11	7	0	0
Positive	7.6237	1.7432	4.2825	1	13	0	0
Positive	7.5942	5.8728	2.8092	10	10	1	5
Positive	7.5935	3.7293	5.594	1	2	3	1
Positive	7.5892	4.2974	5.4294	5	8	1	0
Positive	7.6084	1.7371	6.226	0	3	0	0
Positive	7.5783	3.2683	8.1011	0	5	0	0
Positive	7.577	2.9858	8.6173	0	10	3	0
Positive	7.5361	6.5698	9.2745	0	0	0	2
Positive	7.6285	2.0482	3.2984	10	12	0	2
Positive	7.6381	2.9172	0.9819	4	8	0	0
Positive	7.6062	2.3548	5.7209	1	4	0	1
Positive	7.5843	6.5991	3.148	8	7	0	10
Positive	7.5911	1.3732	8.8661	1	11	0	0
Positive	7.6114	0.9835	6.7889	0	6	0	0
Positive	7.5914	6.2174	2.726	10	6	5	11
Negative	7.5658	2.53	10.6029	0	1	0	0
Positive	7.5653	2.7098	10.443	0	11	0	0
Positive	7.5948	1.4932	8.2481	7	13	1	0
Positive	7.5996	3.9895	4.5025	5	9	1	0
Positive	7.6067	4.9673	2.3696	0	4	1	1
Positive	7.5553	6.4405	7.0134	1	5	0	0
Positive	7.6068	1.0737	7.2627	3	8	0	2
Positive	7.617	2.5686	4.0854	0	20	8	0
Positive	7.6418	2.4222	1.1462	0	6	0	0
Positive	7.6075	1.6154	6.4964	4	14	0	0
Positive	7.598	2.6169	6.433	6	5	3	5
Positive	7.6227	0.5911	5.8602	0	5	0	10
Positive	7.6249	3.7842	1.5571	2	3	0	0
Positive	7.5554	4.4052	9.5524	1	6	2	6
Positive	7.6363	0.6246	4.1026	5	13	0	0
Positive	7.6274	3.8147	1.2101	15	18	2	0
Positive	7.6393	0.7808	3.5282	2	12	0	0
Positive	7.5932	4.6333	4.4948	1	4	0	0
Positive	7.6097	0.9779	7.0199	2	3	0	0
Positive	7.5665	6.738	5.2219	15	21	10	0
Positive	7.59	1.3099	9.0792	1	11	0	0
Positive	7.5853	4.3689	5.833	4	10	10	2
Positive	7.604	4.4514	3.3625	2	5	0	4
Positive	7.636	0.1708	4.7125	0	1	0	0
Positive	7.5494	4.318	10.427	4	16	0	1
Positive	7.5861	6.4819	3.0701	1	7	0	12
Positive	7.5973	4.8205	3.7444	4	8	0	5
Positive	7.6301	3.3309	1.4799	22	20	0	3
Positive	7.5969	1.7474	7.6666	0	6	0	0
Positive	7.6373	0.6745	3.9168	2	14	0	0
Positive	7.608	0.7094	7.5616	2	16	0	0
Positive	7.5774	4.1178	7.1462	2	1	0	0
Positive	7.5631	6.5718	5.8525	1	5	3	0
Positive	7.6063	1.4522	6.8534	0	7	0	0
Positive	7.6177	2.4251	4.1791	0	10	1	0
Positive	7.583	6.1498	3.8716	4	5	0	4
Positive	7.6061	3.7084	4.0264	4	10	0	0
Positive	7.557	6.0483	7.2881	5	6	0	0
Positive	7.6087	0.5799	7.6423	11	13	3	5
Positive	7.563	5.8703	6.7571	1	4	0	0
Positive	7.5924	4.889	4.2734	2	4	1	0
Positive	7.5584	4.2281	9.3978	1	18	3	21
Positive	7.6028	1.2693	7.5174	2	7	0	0
Positive	7.6288	0.6184	5.0617	1	5	0	0
Positive	7.5799	2.9026	8.3534	13	9	2	1
Positive	7.5541	3.8543	10.4179	1	9	0	0
Positive	7.5573	6.6417	6.5055	2	2	0	2
Positive	7.5627	3.4792	9.796	2	12	4	30
Positive	7.5893	4.0793	5.6885	6	9	4	2
Positive	7.612	3.4647	3.5945	2	7	0	0
Positive	7.6378	1.0536	3.3661	9	16	0	0
Positive	7.6073	0.6685	7.7109	3	9	0	2
Positive	7.597	6.0274	2.2629	6	8	0	9
Positive	7.6079	5.4738	1.5778	0	7	0	5
Positive	7.5832	4.6667	5.7183	6	8	1	0
Positive	7.5689	5.7433	6.1725	1	10	15	3
Positive	7.5831	1.6087	9.5775	0	17	0	0
Positive	7.5976	6.1821	1.9866	13	10	5	9
Positive	7.5476	6.2708	8.1903	9	12	0	1
Positive	7.6337	1.3135	3.565	9	14	0	0
Positive	7.5934	2.4323	7.2369	22	0	0	0
Positive	7.5902	1.9453	8.2618	0	11	0	0
Positive	7.6298	3.8822	0.8169	9	2	0	7
Positive	7.6028	1.8778	6.7582	3	4	0	0
Positive	7.5485	6.1484	8.2381	3	16	0	3
Positive	7.6098	4.5701	2.4752	3	16	1	19
Positive	7.5791	5.0532	5.7458	0	4	0	3
Positive	7.5894	5.8284	3.4758	0	4	0	1
Positive	7.551	6.6888	7.2396	1	5	8	0
Positive	7.6079	2.676	5.1055	1	1	5	2
Positive	7.6207	0.9497	5.6615	7	4	0	0
Positive	7.5829	6.5951	3.3261	4	2	0	6
Positive	7.594	3.0679	6.3701	1	3	1	0
Positive	7.5803	5.9337	4.4924	6	10	12	0
Positive	7.6042	6.0737	1.2962	4	5	1	15
Positive	7.6066	1.8492	6.3149	0	10	0	0
Positive	7.6061	0.9269	7.5393	1	5	0	0
Positive	7.5833	4.0904	6.4295	2	6	0	3
Positive	7.5987	1.1785	8.1531	1	6	0	0
Positive	7.6412	1.056	2.9331	10	13	0	0
Positive	7.556	4.4433	9.4383	1	13	0	1
Positive	7.6093	0.9085	7.1543	2	2	0	0
Positive	7.6348	0.2096	4.8109	0	0	0	0
Negative	7.5677	4.928	7.3518	0	0	0	0
Positive	7.5562	3.4206	10.6946	0	0	0	0
Positive	7.5886	6.3001	2.9831	15	4	0	21
Positive	7.589	3.0299	7.0466	4	9	0	0
Positive	7.6344	1.104	3.7367	1	10	0	0
Positive	7.5653	5.9784	6.3282	6	4	7	0
Positive	7.5886	6.0058	3.3562	32	5	4	20
Positive	7.5744	2.6818	9.3283	1	7	7	0
Positive	7.554	4.8492	9.1713	13	20	0	0
Positive	7.6213	1.2147	5.2532	6	18	0	0
Positive	7.6296	3.8947	0.8269	9	7	0	10
Positive	7.6284	3.5393	1.428	9	11	0	2
Positive	7.6237	1.1646	5.0082	3	8	0	0
Positive	7.5965	1.3937	8.1543	1	14	0	0
Positive	7.5967	4.9101	3.7069	3	2	0	0
Positive	7.6065	4.9591	2.4132	2	2	0	1
Positive	7.6421	1.4021	2.3839	1	2	0	0
Positive	7.6086	1.5841	6.3941	9	21	0	1
Positive	7.5899	6.0344	3.1523	31	6	0	23
Positive	7.6007	5.658	2.2619	11	11	0	6
Positive	7.6004	5.2828	2.7715	11	11	1	21
Positive	7.6425	1.4256	2.3087	9	16	0	1
Positive	7.6316	2.1515	2.7719	4	4	0	0
Positive	7.5475	5.9688	8.5813	2	0	0	0
Positive	7.635	2.3333	2.1161	2	4	0	0
Positive	7.6165	4.9909	1.1088	0	8	0	0
Positive	7.623	0.8377	5.508	2	18	0	0
Positive	7.6384	1.972	2.133	5	2	2	1
Positive	7.5596	6.7853	6.0269	0	6	1	0
Positive	7.5575	4.0249	9.7694	6	12	0	2
Positive	7.5823	1.9773	9.2215	3	7	0	0
Positive	7.5759	3.3383	8.3106	1	7	0	0
Positive	7.6197	1.8848	4.6157	1	13	0	1
Positive	7.6152	4.9564	1.3165	3	12	0	0
Positive	7.6415	2.1695	1.4959	4	4	0	0
Positive	7.6385	0.7881	3.6169	5	7	0	0
Negative	7.5325	6.0682	10.3604	1	2	0	1
Positive	7.543	6.4693	8.529	2	7	0	11
Positive	7.6399	2.7269	0.9944	1	8	0	1
Positive	7.6139	1.5515	5.7604	0	14	0	0
Positive	7.5625	6.9632	5.442	37	36	17	27
Positive	7.5592	3.1908	10.6078	1	28	0	0
Positive	7.5682	5.9576	5.9857	0	4	4	0
Positive	7.601	5.6724	2.2085	18	7	0	17
Positive	7.6131	4.0477	2.7165	5	18	5	17
Positive	7.5926	3.0168	6.6039	5	2	0	0
Positive	7.5841	2.7613	8.0024	0	14	0	1
Positive	7.6415	1.7312	2.0561	3	8	0	0
Positive	7.5405	5.6171	9.9166	15	11	0	7
Positive	7.6198	1.3566	5.2664	4	20	0	0
Positive	7.6365	0.7568	3.9125	2	12	0	0
Positive	7.5368	5.5387	10.4767	1	0	0	0
Positive	7.5958	1.8236	7.7042	2	6	0	0
Positive	7.5908	6.2168	2.8044	7	4	0	1
Positive	7.6024	0.8281	8.1265	0	13	0	0
Positive	7.6383	1.8773	2.2703	3	3	0	0
Positive	7.5748	5.9794	5.1248	2	11	4	0
Positive	7.6056	2.4098	5.7245	5	6	4	19
Positive	7.5781	2.1445	9.5401	3	11	0	0
Positive	7.6178	4.6563	1.3665	5	13	0	0
Positive	7.5948	3.6042	5.5915	0	6	0	0
Positive	7.5748	4.5171	6.9676	4	8	1	0
Positive	7.6276	3.7103	1.3184	1	2	0	0
Negative	7.541	6.3076	8.9818	4	3	0	1
Positive	7.5878	1.2959	9.3752	1	1	0	0
Positive	7.5633	2.8812	10.4743	0	7	0	0
Positive	7.5787	4.2317	6.8285	0	5	13	0
Positive	7.593	3.7731	5.6061	7	17	12	15
Positive	7.5733	5.2157	6.279	14	11	18	0
Positive	7.6343	2.978	1.3894	6	26	0	0
Positive	7.5936	4.3497	4.8006	2	13	0	0
Positive	7.6282	3.549	1.4421	7	20	0	0
Positive	7.5739	2.1666	10.0373	1	19	0	1
Positive	7.6093	1.3575	6.5842	4	9	1	1
Positive	7.5513	4.0769	10.4921	1	6	0	1
Positive	7.5725	4.3993	7.412	10	4	0	0
Positive	7.5787	3.5558	7.6873	7	6	2	0
Positive	7.6341	2.4264	2.1118	1	6	0	0
Positive	7.6246	4.0112	1.3197	12	10	0	0
Positive	7.5669	2.6371	10.3346	1	9	0	0
Positive	7.6161	3.4447	3.1034	5	6	0	2
Positive	7.5489	4.846	9.8218	4	13	0	4
Positive	7.5866	3.0866	7.2729	1	4	0	0
Positive	7.5863	1.6397	9.1429	4	12	0	0
Positive	7.6081	2.9917	4.6782	1	2	0	0
Positive	7.5455	4.8383	10.2644	0	0	0	0
Positive	7.586	5.0433	4.8945	12	13	0	0
Positive	7.5757	5.5814	5.5129	7	10	4	1
Positive	7.5886	6.711	2.4591	22	17	1	7
Positive	7.5976	6.4464	1.6617	1	6	0	23
Positive	7.6145	1.9881	5.1421	3	8	0	0
Positive	7.6208	0.8971	5.7128	4	3	0	0
Positive	7.5945	1.1674	8.6915	0	12	0	0
Positive	7.5585	3.3056	10.5475	0	3	0	0
Positive	7.5841	1.9872	8.9803	2	7	0	0
Positive	7.6419	2.4986	1.0357	7	2	0	0
Positive	7.5638	4.135	8.8395	1	3	0	0
Positive	7.5684	5.5021	6.5319	1	4	16	2
Positive	7.5954	5.8438	2.7003	14	9	0	7
Positive	7.5732	3.1131	8.9376	0	0	0	0
Positive	7.5817	2.3587	8.8179	3	9	0	2
Positive	7.6198	1.8259	4.6749	5	13	0	0
Positive	7.603	1.5961	7.0864	0	0	0	0
Positive	7.5563	6.1734	7.2227	9	14	5	0
Positive	7.5897	1.6463	8.7045	0	12	0	1
Positive	7.6073	2.5949	5.2861	0	2	0	0
Positive	7.5802	3.3585	7.7376	0	12	1	0
Positive	7.5428	5.023	10.376	0	11	0	0
Positive	7.6067	1.5814	6.6354	0	14	0	0
Positive	7.5536	4.4154	9.7696	0	6	0	1
Positive	7.5703	5.8636	5.8425	0	5	0	5
Positive	7.5818	1.6652	9.6734	0	11	0	1
Positive	7.5395	5.8546	9.7355	21	20	3	10
Positive	7.5484	6.4169	7.9121	0	9	2	0
Positive	7.6108	4.6798	2.2151	11	13	3	14
Positive	7.5954	5.8123	2.7316	5	4	0	0
Positive	7.6347	2.982	1.3338	1	5	0	0
Positive	7.5575	6.2011	7.037	1	3	4	4
Positive	7.6287	1.0269	4.56	5	12	0	0
Positive	7.646	1.6019	1.6445	7	0	0	0
Positive	7.6321	0.3378	4.9878	10	18	0	1
Positive	7.6159	1.9042	5.064	9	18	0	0
Positive	7.6337	3.4774	0.8376	10	13	0	3
Positive	7.5313	6.6355	9.7918	3	7	0	0
Positive	7.5851	2.7228	7.9208	0	11	0	0
Positive	7.6166	0.9733	6.1503	0	2	0	0
Positive	7.5885	1.3934	9.1658	0	19	0	0
Positive	7.5451	6.0791	8.7575	33	11	3	36
Positive	7.609	0.8833	7.2217	5	12	0	0
Positive	7.6313	0.2849	5.1643	2	11	0	0
Positive	7.5414	5.3925	10.0773	0	3	0	0
Positive	7.5845	2.2253	8.621	3	34	0	3
Positive	7.5836	6.7778	3.009	11	7	0	7
Positive	7.6461	2.025	1.0961	6	0	0	0
Positive	7.5757	3.7877	7.7699	0	4	0	0
Positive	7.6366	1.9207	2.4316	2	3	0	1
Positive	7.5818	1.8566	9.4352	2	21	1	0
Positive	7.6422	0.487	3.5275	7	2	0	0
Positive	7.5782	2.0115	9.6898	4	15	0	0
Positive	7.5447	5.2251	9.8778	0	4	0	0
Positive	7.5877	4.627	5.2032	1	5	5	0
Positive	7.5617	6.9128	5.6	2	4	1	0
Positive	7.6055	1.0111	7.4985	7	26	0	0
Positive	7.5747	5.6461	5.5532	5	15	9	15
Positive	7.5393	5.6818	9.9784	7	12	1	44
Positive	7.6175	2.691	3.8786	0	2	2	0
Positive	7.6439	2.1283	1.2528	7	8	0	0
Positive	7.6425	1.2209	2.5677	2	16	0	0
Positive	7.6102	1.3498	6.4836	2	12	0	0
Positive	7.5658	5.5562	6.7996	3	14	0	1
Positive	7.5365	6.3526	9.4876	1	3	0	12
Positive	7.5624	2.9852	10.4553	8	19	0	0
Positive	7.5979	5.2842	3.0864	3	6	0	1
Positive	7.5532	6.9901	6.5785	3	4	10	0
Positive	7.5971	2.3822	6.8433	2	10	0	0
Positive	7.5655	3.2696	9.7115	4	8	0	0
Positive	7.6199	2.6698	3.6015	3	9	1	1
Positive	7.6082	3.4005	4.1566	13	6	0	0
Positive	7.6415	0.4806	3.6208	4	13	0	0
Positive	7.5838	6.2194	3.6879	2	12	0	3
Positive	7.6127	4.0579	2.7585	6	8	0	1
Positive	7.5788	4.8165	6.0847	5	17	11	1
Positive	7.5429	5.5801	9.6564	1	2	0	0
Positive	7.5858	3.9886	6.2394	6	14	7	11
Positive	7.642	1.4839	2.3038	5	15	0	0
Positive	7.5307	7.0049	9.4027	25	4	0	10
Positive	7.594	5.51	3.2988	2	4	5	8
