Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	6.2178	5.5036	6.6132	60	2	2	1
Positive	6.2264	6.5457	4.2101	92	14	3	26
Positive	6.279	2.9842	2.0496	72	16	0	4
Positive	6.2064	4.1736	9.717	87	26	0	0
Positive	6.2692	2.1107	4.3874	56	10	3	0
Positive	6.2403	5.0333	4.3568	50	6	16	0
Positive	6.1973	6.4213	8.0427	65	15	17	29
Positive	6.2093	4.0889	9.4683	46	1	0	0
Positive	6.2238	3.2072	8.7367	76	2	0	0
Positive	6.1978	6.5158	7.8601	57	7	2	1
Positive	6.2262	4.7236	6.5274	108	8	0	7
Positive	6.2336	6.1112	3.8459	65	15	2	0
Positive	6.1878	6.6702	8.9231	65	7	0	0
Positive	6.2252	3.174	8.607	29	0	0	0
Positive	6.2843	1.6784	3.0234	46	2	0	0
Positive	6.2776	2.7613	2.5127	64	11	0	0
Positive	6.222	3.3794	8.7522	37	1	0	0
Positive	6.2563	5.039	2.3363	45	2	0	1
Positive	6.235	2.1561	8.6465	93	0	0	0
Positive	6.247	4.0373	4.7671	96	14	0	0
Positive	6.2819	3.0856	1.5605	34	5	0	0
Positive	6.2453	2.1114	7.4082	125	0	0	0
Positive	6.2825	1.5069	3.4759	65	18	0	0
Positive	6.2047	5.6961	8.0161	93	4	0	10
Positive	6.288	1.9055	2.2747	41	5	0	0
Positive	6.2348	6.6549	3.0137	33	0	0	0
Positive	6.196	4.4708	10.6656	80	0	0	0
Positive	6.203	6.5777	7.1323	36	1	0	0
Positive	6.1981	5.4842	9.1221	101	9	0	18
Positive	6.2779	2.7646	2.4731	148	18	0	0
Positive	6.2293	2.0443	9.5104	99	0	0	0
Positive	6.2403	5.8378	3.3475	42	6	4	0
Positive	6.2104	4.132	9.2735	60	4	0	0
Positive	6.2895	1.0686	3.1364	58	2	0	0
Positive	6.286	1.6498	2.8436	52	5	0	0
Positive	6.2906	1.092	2.9718	64	0	0	0
Positive	6.2867	2.441	1.7673	63	13	0	1
Positive	6.2707	3.9698	1.8644	87	7	2	2
Positive	6.1991	5.1753	9.3844	50	0	0	0
Positive	6.2415	4.6752	4.6575	41	2	2	0
Positive	6.2548	5.8626	1.4803	45	2	0	4
Positive	6.2669	3.3887	3.0749	27	2	0	0
Positive	6.2774	1.6318	3.9557	39	4	0	1
Positive	6.1966	5.395	9.4227	48	0	0	0
Positive	6.2704	1.5071	4.9917	82	24	0	0
Positive	6.2498	3.9331	4.5403	71	11	0	0
Positive	6.2411	4.2374	5.2662	39	2	1	0
Positive	6.2845	2.3502	2.1612	117	21	0	0
Positive	6.2742	1.2352	4.8569	55	5	0	1
Positive	6.2554	4.7592	2.7969	116	4	0	1
Positive	6.1981	5.7751	8.7545	113	21	9	0
Positive	6.2644	2.646	4.3172	37	3	0	0
Positive	6.2509	3.7451	4.6397	81	9	0	0
Positive	6.2833	1.8439	2.9497	54	9	0	0
Positive	6.2925	1.6073	2.084	85	17	0	8
Positive	6.2867	1.0985	3.4555	71	10	0	0
Positive	6.2038	5.874	7.9046	40	5	0	0
Positive	6.2592	5.4045	1.5023	60	6	0	0
Positive	6.231	3.8839	6.9875	83	9	0	0
Positive	6.1969	5.9981	8.6234	52	8	10	7
Positive	6.2064	6.2349	7.1338	107	19	13	4
Positive	6.2613	1.5156	6.1319	121	0	0	0
Positive	6.2639	2.6631	4.3668	42	4	0	1
Positive	6.2089	6.603	6.3435	50	3	1	0
Positive	6.2387	1.9969	8.3851	183	0	0	0
Positive	6.2709	4.214	1.5306	67	5	0	0
Positive	6.2545	5.8954	1.4856	33	6	0	7
Positive	6.2477	2.735	6.314	49	6	0	0
Positive	6.2202	4.7229	7.2935	143	17	20	0
Positive	6.2055	3.5892	10.5757	37	1	0	0
Positive	6.2698	4.5651	1.2276	113	23	0	0
Positive	6.2324	5.5753	4.6754	43	3	0	3
Positive	6.2675	1.35	5.5575	39	5	0	0
Positive	6.2133	6.7201	5.6416	35	8	3	0
Positive	6.2299	4.4181	6.446	33	5	0	2
Positive	6.2334	4.1472	6.3414	48	5	0	0
Positive	6.2416	1.783	8.2836	218	0	0	0
Positive	6.2408	4.2852	5.2437	78	4	8	0
Positive	6.2512	5.1778	2.8023	43	4	0	1
Positive	6.2021	4.3008	10.1066	56	1	0	0
Positive	6.2802	1.9085	3.2596	81	15	0	0
Positive	6.2463	5.3424	3.2146	105	4	0	3
Positive	6.2561	4.8376	2.6059	99	5	0	1
Positive	6.1828	6.6118	9.6384	120	13	0	11
Positive	6.2229	3.9629	7.8991	54	6	0	0
Positive	6.288	2.0545	2.08	62	12	0	0
Positive	6.2104	6.2642	6.5897	70	10	0	1
Positive	6.2159	6.5075	5.5911	80	9	8	1
Positive	6.2591	4.2706	2.9506	71	6	0	2
Positive	6.23	4.8452	5.8991	48	2	7	0
Positive	6.21	3.608	9.9806	76	9	0	0
Positive	6.2641	3.6042	3.1551	29	2	0	0
Positive	6.2159	6.4378	5.6688	76	3	0	1
Positive	6.2525	5.4492	2.2906	86	14	0	0
Positive	6.2636	0.6195	6.9699	117	0	0	0
Positive	6.271	3.9049	1.9067	53	8	0	0
Positive	6.2456	6.4212	1.9452	41	5	0	3
Positive	6.199	6.5059	7.717	63	3	0	1
Positive	6.2392	3.0466	7.0048	49	1	0	0
Positive	6.2742	3.6892	1.7768	62	10	0	0
Positive	6.1959	4.6596	10.4382	104	16	0	10
Positive	6.2016	4.4869	9.9314	59	4	0	0
Positive	6.2138	2.8033	10.5157	14	6	0	0
Positive	6.2829	0.6007	4.5541	103	11	0	0
Positive	6.2848	1.01	3.7993	49	4	1	0
Positive	6.2043	5.9266	7.7777	102	11	2	0
Positive	6.2252	4.5729	6.8453	80	5	0	0
Positive	6.218	6.0946	5.8412	45	4	0	0
Positive	6.2491	1.9983	7.0687	28	0	0	0
Positive	6.2567	3.9154	3.7002	30	0	0	0
Positive	6.2006	6.6642	7.318	58	4	16	5
Positive	6.2318	3.7556	7.0478	103	13	1	0
Positive	6.2182	6.453	5.3612	34	2	3	0
Positive	6.219	4.5432	7.6697	57	11	0	0
Positive	6.2452	6.4641	1.9453	28	1	0	2
Positive	6.2281	5.5286	5.2818	92	5	0	0
Positive	6.2899	0.9567	3.2244	52	1	0	0
Positive	6.2121	3.1257	10.3228	79	7	0	0
Positive	6.2741	3.5712	1.9256	42	4	0	2
Positive	6.266	4.6084	1.6454	61	6	0	9
Positive	6.2558	5.4047	1.9375	59	13	0	6
Positive	6.2452	5.5764	3.0619	58	6	0	0
Positive	6.2213	2.5394	9.9045	73	0	0	0
Positive	6.2814	1.6295	3.4555	74	15	2	0
Positive	6.2673	0.4886	6.6703	75	0	0	0
Positive	6.2246	5.8888	5.2618	80	9	12	2
Positive	6.2886	0.9706	3.3808	63	5	0	0
Positive	6.2394	2.0055	8.2863	98	0	0	0
Positive	6.2221	2.6526	9.6613	145	0	0	0
Positive	6.1957	5.5149	9.3889	71	1	1	0
Positive	6.2321	4.8066	5.6862	60	2	0	0
Positive	6.2755	4.206	0.952	100	13	0	19
Positive	6.2059	4.2213	9.72	55	6	0	0
Positive	6.2192	2.7956	9.8458	57	12	2	0
Positive	6.2318	7.0242	2.9212	179	11	0	6
Positive	6.214	3.7429	9.3072	92	6	0	0
Positive	6.2173	5.5304	6.6325	66	4	1	0
Positive	6.2533	2.5868	5.7952	93	7	12	0
Positive	6.2308	3.5572	7.4132	131	15	0	0
Positive	6.2399	3.7464	6.0308	89	12	5	6
Positive	6.2596	4.9464	2.0299	81	8	0	0
Positive	6.2421	2.7895	6.9566	83	4	0	0
Positive	6.2651	4.0094	2.5219	127	8	0	0
Positive	6.2665	5.0304	1.0526	50	0	0	0
Positive	6.2192	4.9225	7.1672	30	5	7	0
Positive	6.2816	0.8242	4.4402	44	5	0	8
Positive	6.1999	4.4014	10.263	106	17	0	0
Positive	6.2872	1.9946	2.2648	45	6	0	0
Positive	6.2239	5.8985	5.3471	67	5	2	7
Positive	6.2256	5.993	5.0035	52	8	4	1
Positive	6.2007	6.5214	7.4817	80	13	16	0
Positive	6.2695	1.4266	5.2117	43	12	0	0
Positive	6.2727	3.8207	1.7945	61	7	0	0
Positive	6.2928	1.3416	2.376	42	5	0	0
Positive	6.193	4.8025	10.619	47	0	0	1
Positive	6.2848	1.5198	3.1634	99	24	0	0
Positive	6.2899	0.6294	3.6372	41	0	0	0
Positive	6.2172	5.7919	6.3249	51	10	0	0
Positive	6.2561	4.928	2.5001	52	6	0	0
Positive	6.2116	6.3808	6.287	83	10	1	0
Positive	6.1937	5.2069	10.0252	103	11	0	0
Positive	6.2249	5.3759	5.8785	101	9	0	0
Positive	6.2053	5.3398	8.3939	81	4	0	2
Positive	6.2188	6.2601	5.53	90	6	1	0
Positive	6.2329	4.8841	5.4867	62	3	0	0
Positive	6.2319	2.0732	9.148	102	0	0	0
Positive	6.2779	1.1223	4.5342	58	14	0	0
Positive	6.1957	5.7803	9.0536	50	4	1	0
Positive	6.197	5.1801	9.6384	113	15	0	6
Positive	6.2299	3.6706	7.386	69	8	0	0
Positive	6.2523	5.2232	2.6116	72	4	0	6
Positive	6.2592	4.7195	2.3701	108	7	0	0
Positive	6.2867	1.8314	2.5346	49	8	0	5
Positive	6.2024	5.2522	8.8717	68	3	0	2
Positive	6.262	4.115	2.7811	48	2	0	0
Positive	6.2881	1.9649	2.1879	33	11	0	0
Positive	6.2804	3.1314	1.6957	116	13	0	0
Positive	6.2705	3.5905	2.3648	56	4	0	0
Positive	6.1955	5.1308	9.8891	34	9	0	0
Positive	6.2261	3.0031	8.7049	39	0	0	0
Positive	6.2546	4.6949	2.9822	91	3	0	9
Positive	6.2137	6.2501	6.1885	33	1	1	0
Positive	6.2537	5.21	2.4506	80	6	0	8
Positive	6.2222	3.9133	8.0557	37	4	0	0
Positive	6.2678	1.9357	4.7852	49	6	0	0
Positive	6.2493	1.9997	7.0384	133	10	0	0
Positive	6.2453	3.1797	6.0649	58	3	0	0
Positive	6.2453	5.8443	2.7046	71	1	0	0
Positive	6.2634	5.2627	1.1486	85	10	0	4
Positive	6.2167	3.8253	8.8634	78	1	0	0
Positive	6.1953	5.8987	8.9539	67	6	0	6
Positive	6.2297	4.4676	6.4127	33	2	0	4
Positive	6.2125	3.2055	10.1713	61	8	0	0
Positive	6.2342	5.43	4.6327	71	4	3	0
Positive	6.2721	3.9796	1.6645	49	5	0	0
Positive	6.1835	6.7412	9.3847	40	2	0	8
Positive	6.212	5.6535	7.1512	57	1	6	0
Positive	6.2653	4.862	1.4138	44	8	0	0
Positive	6.2456	5.4762	3.1388	52	1	0	0
Positive	6.2327	3.4668	7.2959	109	17	0	0
Positive	6.2046	4.7557	9.2229	67	6	2	5
Positive	6.286	1.2809	3.3179	68	11	0	1
Positive	6.288	1.7904	2.4226	38	4	0	0
Positive	6.2895	2.4169	1.4394	45	6	0	0
Positive	6.2788	1.7471	3.6369	66	3	1	0
Positive	6.2507	4.2034	4.0858	74	8	0	0
Positive	6.2123	3.985	9.2151	69	3	0	1
Positive	6.249	4.4616	3.9811	85	4	0	0
Positive	6.2279	5.6979	5.0886	93	10	1	2
Positive	6.2564	1.1158	7.2525	180	0	0	0
Positive	6.2368	4.1329	5.9356	76	11	7	3
Positive	6.2855	1.3745	3.2626	72	19	0	0
Positive	6.1921	6.4232	8.6991	98	9	1	11
Positive	6.2846	1.0646	3.7653	23	8	0	0
Positive	6.2898	2.6835	1.0615	59	2	0	3
Positive	6.2772	2.4587	2.9431	47	3	0	0
Positive	6.2883	2.2816	1.7624	41	11	0	0
Positive	6.2055	3.5312	10.6497	32	0	0	0
Positive	6.2879	1.6065	2.6578	155	17	0	0
Positive	6.2464	2.7279	6.4898	34	3	2	0
Positive	6.2547	5.2889	2.222	52	10	0	0
Positive	6.1938	5.4356	9.7255	54	0	0	0
Positive	6.2396	2.6812	7.4032	39	1	0	6
Positive	6.2792	2.8329	2.2196	33	4	0	0
Positive	6.235	7.0096	2.5372	44	4	0	7
Positive	6.2585	4.7519	2.42	38	0	0	0
Positive	6.2354	6.0864	3.6505	73	6	9	0
Positive	6.2236	5.4358	5.9582	64	3	0	0
Positive	6.2288	1.8776	9.7834	59	0	0	0
Positive	6.2667	1.9271	4.9362	124	32	2	0
Positive	6.2161	3.042	9.9282	61	11	0	1
Positive	6.1847	6.2578	9.8403	91	7	0	10
Positive	6.2315	4.8905	5.6489	59	2	0	0
Positive	6.253	2.4234	6.0435	34	1	0	0
Positive	6.2794	2.7564	2.2827	34	9	0	0
Positive	6.2262	6.9262	3.7636	62	4	0	5
Positive	6.2294	2.1597	9.3503	126	0	0	0
Positive	6.2691	2.1958	4.2973	41	7	0	9
Positive	6.2056	4.3351	9.6235	103	5	0	0
Positive	6.1921	6.4906	8.6144	85	15	6	12
Positive	6.238	2.0323	8.4342	24	0	0	0
Positive	6.23	1.9253	9.5721	66	0	0	0
Positive	6.2424	4.0962	5.2689	67	1	4	1
Positive	6.227	6.7943	3.8178	41	5	0	2
Positive	6.235	5.0807	4.9687	109	6	0	0
Positive	6.1943	6.6811	8.0951	101	16	0	11
Positive	6.28	3.8339	0.8585	31	3	0	2
Positive	6.2295	7.0153	3.2275	61	13	0	10
Positive	6.2196	2.7566	9.8456	40	4	0	0
Positive	6.2706	4.5029	1.1991	188	21	0	0
Positive	6.2346	4.2038	6.1254	84	6	1	0
Positive	6.2885	1.4346	2.7986	73	22	0	0
Positive	6.2511	4.7506	3.3482	45	10	0	4
Positive	6.183	7.2557	8.796	28	0	0	0
Positive	6.2198	6.1541	5.5422	87	6	0	0
Positive	6.2214	6.242	5.2279	278	28	6	5
Positive	6.2237	5.884	5.3895	118	3	0	0
Positive	6.2335	6.5849	3.2634	61	5	12	20
Positive	6.2439	2.0261	7.6885	186	0	0	0
Positive	6.2959	1.0958	2.2915	44	0	0	0
Positive	6.2814	3.4725	1.1294	40	2	0	0
Positive	6.2898	1.7272	2.2733	104	26	0	0
Positive	6.2593	1.0513	6.9746	160	0	0	0
Positive	6.2147	3.3639	9.6897	54	7	0	0
Positive	6.24	3.9861	5.721	71	6	5	0
Positive	6.2229	4.4063	7.346	89	11	0	0
Positive	6.2232	6.096	5.1843	65	6	9	0
Positive	6.2151	3.692	9.2323	29	1	0	0
Positive	6.1866	6.9269	8.7543	59	10	0	0
Positive	6.2628	1.6953	5.7175	79	3	0	0
Positive	6.2781	3.3149	1.7539	72	12	0	0
Positive	6.2673	3.7494	2.5667	47	1	0	0
Positive	6.2213	6.1098	5.4002	96	5	2	0
Positive	6.2808	1.7843	3.3406	71	11	0	0
Positive	6.2656	0.5864	6.7617	199	0	0	0
Positive	6.2342	7.033	2.609	28	3	0	2
Positive	6.2148	3.4806	9.5335	48	1	0	0
Positive	6.2255	5.5169	5.6182	72	4	0	0
Positive	6.2768	3.7266	1.3898	69	2	0	0
Positive	6.1827	6.7601	9.4655	273	32	0	8
Positive	6.1991	5.5845	8.8671	148	6	0	4
Positive	6.2352	4.515	5.6563	37	2	4	1
Positive	6.2363	4.8309	5.1143	84	4	7	0
Positive	6.2464	5.943	2.4444	95	7	0	2
Positive	6.2815	2.2657	2.6384	39	2	0	0
Positive	6.2195	3.5241	8.8857	62	3	0	0
Positive	6.2866	2.6508	1.5119	104	16	0	0
Positive	6.2074	6.2245	7.0132	72	13	1	0
Positive	6.2223	3.345	8.7554	50	6	0	0
Positive	6.2214	5.5412	6.1105	100	7	0	0
Positive	6.2529	2.6085	5.8213	51	3	1	0
Positive	6.1939	6.2722	8.6649	85	4	0	0
Positive	6.2255	3.124	8.6315	47	1	0	0
Positive	6.2626	5.366	1.1308	33	7	0	1
Positive	6.2796	1.8974	3.3401	50	8	0	0
Positive	6.2589	5.3582	1.596	127	10	0	3
Positive	6.2432	6.2168	2.5065	138	10	0	34
Positive	6.2317	7.103	2.8458	50	5	0	1
Positive	6.1941	5.8839	9.128	79	3	0	0
Positive	6.2059	6.1677	7.2817	47	2	6	0
Positive	6.2163	6.4958	5.5436	65	1	1	0
Positive	6.262	1.265	6.364	71	0	0	0
Positive	6.2786	0.9648	4.6464	47	4	0	0
Positive	6.2322	6.9561	2.9566	154	14	1	27
Positive	6.2102	4.4495	8.8921	56	4	0	5
Positive	6.2367	4.8216	5.0866	45	5	3	1
Positive	6.2475	5.1536	3.3029	55	7	1	15
Positive	6.2584	5.1745	1.9002	36	4	0	0
Positive	6.2016	6.2124	7.7686	52	0	0	0
Positive	6.196	6.5113	8.0903	104	18	0	9
Positive	6.2485	1.9895	7.1568	49	0	0	0
Positive	6.2591	1.4545	6.485	119	0	0	0
Positive	6.2314	4.6619	5.9576	64	2	4	0
Positive	6.2088	6.9934	5.8715	45	0	1	0
Positive	6.2567	3.1346	4.6727	45	3	0	0
Positive	6.2457	3.8291	5.1971	26	4	2	0
Positive	6.2243	5.2757	6.0708	43	0	0	0
Positive	6.289	0.8587	3.4651	49	0	0	0
Positive	6.2887	1.9789	2.0979	71	11	0	0
Positive	6.2792	0.6351	4.9896	99	0	0	0
Positive	6.2956	1.3479	2.02	27	0	0	0
Positive	6.2001	6.5027	7.5842	55	6	0	0
Positive	6.2041	6.416	7.1898	68	5	4	0
Positive	6.1886	6.9283	8.5077	33	6	0	2
Positive	6.2115	6.2044	6.5263	76	7	6	1
Positive	6.2671	2.5342	4.1152	121	18	0	12
Positive	6.2823	0.5023	4.7579	98	0	0	0
Positive	6.2247	2.3019	9.7742	265	0	0	0
Positive	6.2465	5.349	3.1824	47	0	0	0
Positive	6.2822	0.6154	4.6283	43	0	0	0
Positive	6.2389	5.9668	3.3665	55	6	0	0
Positive	6.2164	2.9081	10.0577	20	5	0	0
Positive	6.2883	2.035	2.0742	56	8	0	0
Positive	6.2299	5.2886	5.3512	52	1	0	0
Positive	6.257	5.4365	1.7378	49	12	0	0
Positive	6.2796	2.154	3.0154	65	8	0	0
Positive	6.2698	1.0836	5.6061	67	10	0	0
Positive	6.22	2.7623	9.786	43	3	0	0
Positive	6.1809	7.2687	9.0491	43	1	0	0
Positive	6.2435	5.4838	3.3876	55	9	1	0
Positive	6.2705	4.339	1.4166	116	12	0	0
Positive	6.2426	4.1305	5.2032	57	3	2	0
Positive	6.2559	3.8149	3.9214	79	10	0	0
Positive	6.2384	3.8738	6.0645	62	0	0	1
Positive	6.2798	2.7878	2.2017	42	2	0	0
Positive	6.2039	5.7755	8.0218	95	8	1	10
Positive	6.2106	3.5008	10.0435	52	7	0	0
Positive	6.2306	4.5066	6.2497	95	8	16	9
Positive	6.2717	4.491	1.0773	56	7	0	1
Positive	6.2089	5.8893	7.2515	46	13	1	0
Positive	6.224	4.8454	6.6528	161	9	0	5
Positive	6.2422	6.6984	2.029	37	2	0	0
Positive	6.2697	2.1956	4.2227	88	10	0	13
Positive	6.2276	6.6933	3.8693	36	0	0	0
Positive	6.2095	3.322	10.4019	74	8	0	0
Positive	6.2911	2.1126	1.6162	77	8	0	0
Positive	6.2764	3.3482	1.9238	62	6	0	3
Positive	6.2069	4.5674	9.1663	87	2	0	1
Positive	6.1923	6.1479	9.0139	65	2	0	0
Positive	6.2662	4.0302	2.3572	63	4	0	0
Positive	6.2954	0.7055	2.849	53	0	0	0
Positive	6.2031	4.7698	9.3943	37	3	0	0
Positive	6.26	1.8793	5.8441	55	4	0	0
Positive	6.2207	6.1638	5.4166	82	4	2	1
Positive	6.2787	1.6001	3.8297	89	10	0	4
Positive	6.2485	5.9605	2.1597	157	21	0	26
Positive	6.2837	2.7565	1.7491	45	4	0	0
Positive	6.2194	2.7219	9.9106	76	18	0	0
Positive	6.1827	7.0694	9.0732	54	5	0	0
Positive	6.246	3.5	5.5678	35	4	1	0
Positive	6.2526	5.4569	2.2761	64	10	0	0
Positive	6.1956	6.2853	8.4329	98	3	1	1
Positive	6.2554	1.1935	7.2827	153	0	0	0
Positive	6.2692	0.83	6.0009	69	2	0	0
Positive	6.2013	6.2323	7.7781	94	7	0	0
Positive	6.2317	6.26	3.9069	46	4	0	16
Positive	6.2478	4.2701	4.3679	95	11	0	0
Positive	6.227	5.077	5.982	51	3	0	0
Positive	6.1992	5.2658	9.2546	48	2	0	2
Positive	6.2564	5.3495	1.9295	135	31	0	9
Positive	6.2512	4.0452	4.2246	84	6	0	0
Positive	6.2636	1.7801	5.5153	45	1	0	0
Positive	6.2417	3.3835	6.2612	55	5	8	0
Positive	6.2285	6.8878	3.5203	67	4	0	0
Positive	6.2862	2.6517	1.5673	57	6	0	0
Positive	6.2246	6.8858	4.0092	35	3	0	0
Positive	6.2193	5.4824	6.4477	56	2	0	0
Positive	6.2912	1.4273	2.4772	35	3	0	0
Positive	6.284	0.7674	4.2077	43	4	0	0
Positive	6.2159	5.8945	6.3576	53	12	7	1
Positive	6.2237	6.8852	4.1307	99	11	0	0
Positive	6.1816	7.0528	9.2328	69	13	0	4
Positive	6.2412	6.1121	2.8893	88	7	1	1
Positive	6.2348	2.1652	8.6643	232	0	0	0
Positive	6.2147	5.9217	6.4735	84	4	0	1
Positive	6.2446	3.7499	5.4347	111	5	0	0
Positive	6.2712	0.8487	5.7251	42	0	0	0
Positive	6.2728	4.0617	1.4784	84	11	0	1
Positive	6.275	4.2999	0.8994	44	9	0	0
Positive	6.2766	2.9464	2.4069	54	5	0	0
Positive	6.2402	5.5939	3.6639	72	3	0	0
Positive	6.2629	2.6928	4.4546	81	7	1	0
Positive	6.2672	3.7766	2.5448	99	6	0	0
Positive	6.2259	3.2899	8.3721	49	2	0	0
Positive	6.2143	6.5387	5.7485	43	1	6	0
Positive	6.2542	4.11	3.7693	96	12	0	0
Positive	6.2584	4.7821	2.3882	121	4	0	0
Positive	6.1903	6.5745	8.729	87	11	1	10
Positive	6.224	6.21	4.9319	42	2	1	0
Positive	6.2054	4.0594	9.9924	129	22	0	0
Positive	6.2652	1.3815	5.8087	65	7	0	0
Positive	6.2231	6.3781	4.8357	66	13	5	0
Positive	6.2098	3.7147	9.8659	42	1	1	0
Positive	6.2168	5.9289	6.2009	66	1	0	0
Positive	6.2214	3.5047	8.6711	51	0	0	0
Positive	6.2369	3.1831	7.1199	63	2	0	0
Positive	6.2217	2.8391	9.47	36	2	0	0
Positive	6.2169	3.3246	9.4679	49	3	0	0
Positive	6.1844	6.4069	9.6924	107	7	0	3
Positive	6.2654	1.3952	5.7683	60	3	0	0
Positive	6.2628	3.8925	2.9596	44	4	0	0
Positive	6.2798	1.4542	3.8777	79	11	0	0
Positive	6.2587	4.395	2.8409	71	7	0	0
Positive	6.2031	4.6151	9.5814	98	8	0	0
Positive	6.2809	1.2865	3.9528	42	6	0	0
Positive	6.2785	2.8286	2.3123	55	10	0	0
Positive	6.2247	5.2456	6.0639	125	9	1	0
Positive	6.2121	5.7635	7.0003	39	2	3	2
Positive	6.2505	6.2047	1.5921	33	4	0	0
Positive	6.2929	1.5548	2.1008	37	7	0	1
Positive	6.2035	5.812	8.0315	52	27	0	0
Positive	6.2526	3.5444	4.6848	43	4	0	0
Positive	6.256	3.2036	4.6783	112	4	0	0
Positive	6.1897	6.6838	8.6712	55	4	0	1
Positive	6.2265	2.4206	9.3912	77	0	0	0
Positive	6.2293	6.6188	3.7593	60	12	1	0
Positive	6.2195	4.4628	7.7061	89	9	0	0
Positive	6.2236	3.7473	8.0837	45	8	0	0
Positive	6.2383	3.5168	6.5217	56	3	2	0
Positive	6.2008	4.2079	10.3808	143	14	0	0
Positive	6.2678	1.9021	4.8289	26	6	0	0
Positive	6.2798	0.4591	5.1243	98	0	0	0
Positive	6.2318	2.2392	8.946	193	0	0	0
Positive	6.2693	1.1809	5.5504	133	9	0	0
Positive	6.2342	6.843	2.8542	67	3	1	5
Positive	6.2112	3.6709	9.7467	78	8	0	0
Positive	6.2237	3.2224	8.7336	42	2	0	0
Positive	6.2852	1.2053	3.5061	36	7	0	0
Positive	6.2576	1.5428	6.5659	122	0	0	0
Positive	6.278	2.0856	3.3044	85	9	0	0
Positive	6.2753	3.5389	1.8191	54	8	0	0
Positive	6.2185	2.7774	9.9506	38	6	0	0
Positive	6.2434	3.2746	6.1766	85	4	4	0
Positive	6.2417	1.2992	8.8797	109	0	0	0
Positive	6.2684	4.8421	1.0574	73	11	1	3
Positive	6.2412	6.1937	2.7832	26	4	2	0
Positive	6.2108	3.4629	10.0658	35	11	0	0
Positive	6.2006	4.3226	10.264	125	10	0	0
Positive	6.2486	2.3371	6.7041	66	4	0	0
Positive	6.2729	1.1177	5.1694	59	1	0	0
Positive	6.237	3.3826	6.8548	102	3	0	0
Positive	6.213	3.9998	9.107	59	4	0	0
Positive	6.1911	6.5769	8.6291	107	11	0	0
Positive	6.2223	7.2461	3.8507	26	0	0	0
Positive	6.2288	6.362	4.1447	83	15	0	0
Positive	6.284	3.4071	0.8832	39	3	0	0
Positive	6.2222	5.6876	5.8261	69	2	1	0
Positive	6.1959	6.6723	7.9065	49	3	0	2
Positive	6.2068	4.8421	8.8284	72	3	0	0
Positive	6.2616	5.4619	1.1303	143	20	0	29
Positive	6.2472	3.1779	5.8235	54	2	0	0
Positive	6.2712	4.3845	1.269	83	3	0	0
Positive	6.2381	1.8739	8.611	37	0	0	0
Positive	6.2825	0.4897	4.7503	90	0	0	0
Positive	6.2598	4.2401	2.9001	104	5	0	0
Positive	6.2546	3.4603	4.5309	54	5	0	0
Positive	6.2853	0.7157	4.1128	46	0	0	0
Positive	6.2141	4.2437	8.6664	144	6	1	0
Positive	6.2284	7.1504	3.194	47	5	0	0
Positive	6.2281	4.6865	6.3395	85	13	0	1
Positive	6.264	5.0515	1.338	152	26	0	1
Positive	6.218	6.3843	5.4789	92	6	8	0
Positive	6.2418	6.6361	2.1559	49	3	0	12
Positive	6.2178	6.2037	5.7249	29	3	3	0
Positive	6.2867	1.0305	3.5341	26	2	0	0
Positive	6.2083	6.9417	5.9936	40	0	0	0
Positive	6.2822	1.6298	3.3519	69	6	0	0
Positive	6.2776	2.9883	2.2196	34	7	0	0
Positive	6.1814	6.9745	9.3499	48	0	0	3
Positive	6.2758	1.6403	4.1456	73	9	0	0
Positive	6.2362	2.1272	8.5407	55	0	0	0
Positive	6.2533	3.827	4.2423	52	6	0	0
Positive	6.2734	3.8865	1.6205	79	11	0	0
Positive	6.2451	3.5475	5.6239	67	1	1	0
Positive	6.2306	4.0938	6.7672	63	2	0	1
Positive	6.2205	6.5573	4.9384	27	9	2	1
Positive	6.2264	6.0604	4.8167	49	0	1	0
Positive	6.2097	3.3668	10.32	100	11	0	0
Positive	6.2844	1.4905	3.2507	129	20	0	1
Positive	6.2476	6.321	1.8169	51	12	0	5
Positive	6.2314	4.5627	6.076	107	7	4	1
Positive	6.2292	5.4262	5.2624	124	8	0	3
Positive	6.1975	5.9351	8.624	88	2	5	2
Positive	6.2107	6.0703	6.7957	59	3	9	0
Positive	6.186	6.2241	9.7197	62	11	0	6
Positive	6.2316	3.2852	7.6534	48	1	0	0
Positive	6.2418	2.7371	7.0667	36	1	0	0
Positive	6.2659	3.8552	2.6122	69	2	0	0
Positive	6.2308	6.8405	3.2895	46	6	0	4
Positive	6.2753	1.6227	4.2305	83	10	1	0
Positive	6.2558	3.3474	4.5207	69	6	0	0
Positive	6.2335	3.2955	7.3998	39	0	0	0
Positive	6.2845	0.4684	4.521	42	3	0	12
Positive	6.2001	4.4057	10.2253	129	14	0	0
Positive	6.1999	4.2561	10.4387	39	1	0	1
Positive	6.2189	5.1464	6.9232	151	12	0	0
Positive	6.2322	7.0818	2.7989	66	10	0	8
Positive	6.2533	5.6522	1.9367	123	33	0	1
Positive	6.2643	4.693	1.7626	94	23	0	0
Positive	6.218	3.155	9.5401	60	2	0	0
